1188,denice,40,41841354
1189,denis,51,41902044
1190,denise,56,41968740
1191,denisha,60,42040260
1192,denisse,75,42129735
1193,denita,53,42193017
1194,denna,38,42238427
1195,dennis,65,42316167
1196,dennise,70,42399957
1197,denny,62,42474233
1198,denver,68,42555765
1199,denyse,72,42642165
1200,deon,38,42687803
1201,deonna,53,42751509
1202,derek,43,42803238
1203,derick,50,42863438
1204,derrick,68,42945378
1205,deshawn,74,43034622
1206,desirae,61,43108249
1207,desire,60,43180729
1208,desiree,65,43259314
1209,desmond,74,43348854
1210,despina,68,43431202
1211,dessie,61,43505134
1212,destiny,96,43621582
1213,detra,48,43679854
1214,devin,54,43745464
1215,devon,60,43818424
1216,devona,61,43892661
1217,devora,65,43971831
1218,devorah,73,44060818
1219,dewayne,77,44154758
1220,dewey,62,44230460
1221,dewitt,81,44329442
1222,dexter,76,44422390
1223,dia,14,44439526
1224,diamond,60,44513026
1225,dian,28,44547354
1226,diana,29,44582937
1227,diane,33,44623461
1228,diann,42,44675079
1229,dianna,43,44727969
1230,dianne,47,44785826
1231,dick,27,44819090
1232,diedra,41,44869643
1233,diedre,45,44925173
1234,diego,40,44974573
1235,dierdre,63,45052441
1236,digna,35,45095736
1237,dillon,66,45177444
1238,dimple,59,45250545
1239,dina,28,45285265
1240,dinah,36,45329941
1241,dino,42,45382105
1242,dinorah,69,45467872
1243,dion,42,45520120
1244,dione,47,45578635
1245,dionna,57,45649657
1246,dionne,61,45725724
1247,dirk,42,45778140
1248,divina,59,45851831
1249,dixie,51,45915581
1250,dodie,37,45961868
1251,dollie,57,46033232
1252,dolly,68,46118436
1253,dolores,88,46228788
1254,doloris,92,46344248
1255,domenic,63,46423376
1256,domenica,64,46503824
1257,dominga,63,46583078
1258,domingo,77,46680021
1259,dominic,67,46764441
1260,dominica,68,46850189
1261,dominick,78,46948625
1262,dominique,107,47083766
1263,dominque,98,47207638
1264,domitila,83,47312633
1265,domonique,113,47455691
1266,don,33,47497502
1267,dona,34,47540614
1268,donald,50,47604064
1269,donella,63,47684074
1270,donetta,79,47784483
1271,donette,83,47890059
1272,dong,40,47940979
1273,donita,63,48021241
1274,donn,47,48081166
1275,donna,48,48142414
1276,donnell,76,48239466
1277,donnetta,93,48358320
1278,donnette,97,48482383
1279,donnie,61,48560463
1280,donny,72,48652695
1281,donovan,85,48761665
1282,donte,58,48836079
1283,donya,59,48911835
1284,dora,38,48960665
1285,dorathy,91,49077691
1286,dorcas,60,49154911
1287,doreatha,72,49247647
1288,doreen,61,49326276
1289,dorene,61,49404966
1290,doretha,71,49496627
1291,dorethea,76,49594819
1292,doretta,83,49702138
1293,dori,46,49761662
1294,doria,47,49822527
1295,dorian,61,49901583
1296,dorie,51,49967730
1297,dorinda,65,50052100
1298,dorine,65,50136535
1299,doris,65,50221035
1300,dorla,50,50286085
1301,dorotha,81,50391547
1302,dorothea,86,50503605
1303,dorothy,105,50640525
1304,dorris,83,50748840
1305,dorsey,86,50861156
1306,dortha,66,50947418
1307,dorthea,71,51040286
1308,dorthey,95,51164641
1309,dorthy,90,51282541
1310,dot,39,51333670
1311,dottie,73,51429446
1312,dotty,84,51539738
1313,doug,47,51601496
1314,douglas,79,51705381
1315,douglass,98,51834349
1316,dovie,55,51906784
1317,doyle,61,51987182
1318,dreama,42,52042580
1319,drema,41,52096700
1320,drew,50,52162750
1321,drucilla,80,52268510
1322,drusilla,96,52395518
1323,duane,45,52455098
1324,dudley,71,52549173
1325,dulce,45,52608843
1326,dulcie,54,52680501
1327,duncan,57,52756197
1328,dung,46,52817331
1329,dusti,73,52914421
1330,dustin,87,53030218
1331,dusty,89,53148766
1332,dwain,51,53216749
1333,dwana,43,53274111
1334,dwayne,72,53370231
1335,dwight,71,53465087
1336,dyan,44,53523915
1337,dylan,56,53598843
1338,earl,36,53647047
1339,earle,41,53701987
1340,earlean,56,53777083
1341,earleen,60,53857603
1342,earlene,60,53938183
1343,earlie,50,54005383
1344,earline,64,54091463
1345,earnest,82,54201835
1346,earnestine,110,54350005
1347,eartha,53,54421449
1348,easter,68,54513181
1349,eboni,45,54573931
1350,ebonie,50,54641481
1351,ebony,61,54723953
1352,echo,31,54765896
1353,ed,9,54778082
1354,eda,10,54791632
1355,edda,14,54810616
1356,eddie,27,54847255
1357,eddy,38,54898859
1358,edelmira,67,54989912
1359,eden,28,55027992
1360,edgar,35,55075627
1361,edgardo,54,55149175
1362,edie,23,55180524
1363,edison,66,55270548
1364,edith,46,55333338
1365,edmond,55,55408468
1366,edmund,61,55491855
1367,edmundo,76,55595823
1368,edna,24,55628679
1369,edra,28,55667039
1370,edris,55,55742444
1371,eduardo,68,55835740
1372,edward,55,55911255
1373,edwardo,70,56007435
1374,edwin,55,56083060
1375,edwina,56,56160116
1376,edyth,62,56245490
1377,edythe,67,56337816
1378,effie,31,56380565
1379,efrain,53,56453705
1380,efren,48,56519993
1381,ehtel,50,56589093
1382,eileen,50,56658243
1383,eilene,50,56727443
1384,ela,18,56752373
1385,eladia,32,56796725
1386,elaina,42,56854979
1387,elaine,46,56918827
1388,elana,33,56964664
1389,elane,37,57016094
1390,elanor,65,57106509
1391,elayne,62,57192813
1392,elba,20,57220673
1393,elbert,62,57307101
1394,elda,22,57337791
1395,elden,40,57393631
1396,eldon,50,57463481
1397,eldora,55,57540371
1398,eldridge,64,57629907
1399,eleanor,70,57727907
1400,eleanora,71,57827378
1401,eleanore,75,57932528
1402,elease,47,57998469
1403,elena,37,58050417
1404,elene,41,58108022
1405,eleni,45,58171292
1406,elenor,69,58268375
1407,elenora,70,58366935
1408,elenore,74,58471201
1409,eleonor,84,58589641
1410,eleonora,85,58709576
1411,eleonore,89,58835244
1412,elfreda,51,58907307
1413,elfrieda,60,58992147
1414,elfriede,64,59082707
1415,eli,26,59119523
1416,elia,27,59157782
1417,eliana,42,59217338
1418,elias,46,59282612
1419,elicia,39,59337992
1420,elida,31,59382043
1421,elidia,40,59438923
1422,elijah,45,59502958
1423,elin,40,59559918
1424,elina,41,59618343
1425,elinor,73,59722441
1426,elinore,78,59833747
1427,elisa,46,59899435
1428,elisabeth,81,60015184
1429,elise,50,60086684
1430,eliseo,65,60179699
1431,elisha,54,60257027
1432,elissa,65,60350172
1433,eliz,52,60424740
1434,eliza,53,60500795
1435,elizabet,80,60615675
1436,elizabeth,88,60742131
1437,elizbeth,87,60867237
1438,elizebeth,92,60999625
1439,elke,33,61047145
1440,ella,30,61090375
1441,ellamae,49,61161033
1442,ellan,44,61224525
1443,ellen,48,61293837
1444,ellena,49,61364642
1445,elli,38,61419590
1446,ellie,43,61481811
1447,elliot,73,61587515
1448,elliott,93,61722272
1449,ellis,57,61804922
1450,ellsworth,132,61996454
1451,elly,54,62074862
1452,ellyn,68,62173666
1453,elma,31,62218740
1454,elmer,53,62295855
1455,elmira,58,62380303
1456,elmo,45,62445868
1457,elna,32,62492524
1458,elnora,65,62587359
1459,elodia,46,62654519
1460,elois,60,62742179
1461,eloisa,61,62831361
1462,eloise,65,62926456
1463,elouise,86,63052360
1464,eloy,57,63135865
1465,elroy,75,63245815
1466,elsa,37,63300094
1467,else,41,63360282
1468,elsie,50,63433732
1469,elsy,61,63523402
1470,elton,66,63620488
1471,elva,40,63679368
1472,elvera,63,63772167
1473,elvia,49,63844393
1474,elvie,53,63922568
1475,elvin,62,64014080
1476,elvina,63,64107131
1477,elvira,67,64206157
1478,elvis,67,64305250
1479,elwanda,60,64394050
1480,elwood,74,64503644
1481,elyse,66,64601456
1482,elza,44,64666708
1483,ema,19,64694904
1484,emanuel,71,64800339
1485,emelda,40,64859779
1486,emelia,45,64926694
1487,emelina,59,65014486
1488,emeline,63,65108293
1489,emely,60,65197693
1490,emerald,58,65284171
1491,emerita,71,65390103
1492,emerson,89,65522980
1493,emery,66,65621584
1494,emiko,53,65700819
1495,emil,39,65759163
1496,emile,44,65825031
1497,emilee,49,65898433
1498,emilia,49,65971884
1499,emilie,53,66051384
1500,emilio,63,66145947
1501,emily,64,66242075
1502,emma,32,66290171
1503,emmaline,72,66398459
1504,emmanuel,84,66524879
1505,emmett,76,66639335
1506,emmie,45,66707150
1507,emmitt,80,66827790
1508,emmy,56,66912294
1509,emogene,64,67008934
1510,emory,76,67123770
1511,ena,20,67154010
1512,enda,24,67190322
1513,enedina,52,67269050
1514,eneida,38,67326620
1515,enid,32,67375132
1516,enoch,45,67443397
1517,enola,47,67514743
1518,enrique,89,67649934
1519,enriqueta,110,67817134
1520,epifania,61,67909915
1521,era,24,67946443
1522,erasmo,71,68054576
1523,eric,35,68107916
1524,erica,36,68162816
1525,erich,43,68228434
1526,erick,46,68298676
1527,ericka,47,68370492
1528,erik,43,68436239
1529,erika,44,68503559
1530,erin,46,68573985
1531,erinn,60,68665905
1532,erlene,59,68756352
1533,erlinda,63,68852994
1534,erline,63,68949699
1535,erma,37,69006531
1536,ermelinda,81,69131028
1537,erminia,69,69237150
1538,erna,38,69295632
1539,ernest,81,69420372
1540,ernestina,105,69582177
1541,ernestine,109,69750255
1542,ernesto,96,69898383
1543,ernie,51,69977127
1544,errol,68,70082187
1545,ervin,68,70187315
1546,erwin,69,70294058
1547,eryn,62,70390034
1548,esmeralda,78,70510856
1549,esperanza,105,70673606
1550,essie,57,70762013
1551,esta,45,70831853
1552,esteban,66,70934351
1553,estefana,71,71044685
1554,estela,62,71141095
1555,estell,73,71254683
1556,estella,74,71369901
1557,estelle,78,71491425
1558,ester,67,71595878
1559,esther,75,71712878
1560,estrella,92,71856490
1561,etha,34,71909598
1562,ethan,48,71984622
1563,ethel,50,72062822
1564,ethelene,74,72178632
1565,ethelyn,89,72318006
1566,ethyl,70,72427696
1567,etsuko,91,72570384
1568,etta,46,72642558
1569,ettie,59,72735188
1570,eufemia,60,72829448
1571,eugena,53,72912764
1572,eugene,57,73002425
1573,eugenia,62,73100013
1574,eugenie,66,73203963
1575,eugenio,76,73323739
1576,eula,39,73385242
1577,eulah,47,73459408
1578,eulalia,61,73555727
1579,eun,40,73618927
1580,euna,41,73683748
1581,eunice,57,73773922
1582,eura,45,73845157
1583,eusebia,62,73943365
1584,eusebio,76,74063825
1585,eustolia,102,74225597
1586,eva,28,74270033
1587,evalyn,79,74395485
1588,evan,42,74462223
1589,evangelina,90,74605323
1590,evangeline,94,74754877
1591,eve,32,74805821
1592,evelia,54,74891843
1593,evelin,67,74998641
1594,evelina,68,75107101
1595,eveline,72,75222013
1596,evelyn,83,75354564
1597,evelyne,88,75495188
1598,evelynn,97,75650291
1599,everett,95,75802291
1600,everette,100,75962391
1601,evette,77,76085745
1602,evia,37,76145056
1603,evie,41,76210820
1604,evita,57,76302305
1605,evon,56,76392241
1606,evonne,75,76512766
1607,ewa,29,76559398
1608,exie,43,76628585
1609,ezekiel,73,76746115
1610,ezequiel,100,76907215
1611,ezra,50,76987815
1612,fabian,33,77041044
1613,fabiola,46,77115288
1614,fae,12,77134668
1615,fairy,59,77230012
1616,faith,44,77301160
1617,fallon,60,77398240
1618,fannie,49,77477571
1619,fanny,60,77574771
1620,farah,34,77629885
1621,farrah,52,77714229
1622,fatima,50,77795379
1623,fatimah,58,77889571
1624,faustina,91,78037446
1625,faustino,105,78208176
1626,fausto,82,78341590
1627,faviola,66,78449038
1628,fawn,44,78520714
1629,fay,32,78572874
1630,faye,37,78633221
1631,fe,11,78651173
1632,federico,65,78757318
1633,felecia,41,78824312
1634,felica,36,78883172
1635,felice,40,78948612
1636,felicia,45,79022277
1637,felicidad,53,79109091
1638,felicita,65,79215626
1639,felicitas,84,79353386
1640,felipa,49,79433795
1641,felipe,53,79520821
1642,felisa,52,79606257
1643,felisha,60,79704897
1644,felix,56,79797017
1645,felton,72,79915529
1646,ferdinand,75,80039054
1647,fermin,65,80146174
1648,fermina,66,80255008
1649,fern,43,80325958
1650,fernanda,63,80429971
1651,fernande,67,80540655
1652,fernando,77,80667936
1653,ferne,48,80747328
1654,fidel,36,80806908
1655,fidela,37,80868180
1656,fidelia,46,80944402
1657,filiberto,96,81103570
1658,filomena,75,81227995
1659,fiona,45,81302695
1660,flavia,51,81387406
1661,fleta,44,81460534
1662,fletcher,77,81588585
1663,flo,33,81643497
1664,flor,51,81728412
1665,flora,52,81815044
1666,florance,74,81938402
1667,florence,78,82068506
1668,florencia,83,82207033
1669,florencio,97,82369023
1670,florene,75,82494348
1671,florentina,114,82684956
1672,florentino,128,82899100
1673,floretta,97,83061478
1674,floria,61,83163653
1675,florida,65,83272593
1676,florinda,79,83405076
1677,florine,79,83537638
1678,florrie,83,83676995
1679,flossie,85,83819795
1680,floy,58,83917293
1681,floyd,62,84021577
1682,fonda,40,84088897
1683,forest,83,84228669
1684,forrest,101,84398854
1685,foster,83,84538792
1686,fran,39,84604585
1687,france,47,84683921
1688,francene,66,84795395
1689,frances,66,84906935
1690,francesca,70,85025305
1691,francesco,84,85167433
1692,franchesca,78,85299487
1693,francie,56,85394351
1694,francina,66,85506221
1695,francine,70,85624941
1696,francis,70,85743731
1697,francisca,74,85869383
1698,francisco,88,86018895
1699,francoise,90,86171895
1700,frank,50,86256945
1701,frankie,64,86365873
1702,franklin,85,86510628
1703,franklyn,101,86682732
1704,fransisca,90,86836182
1705,fred,33,86892480
1706,freda,34,86950518
1707,fredda,38,87015422
1708,freddie,51,87102581
1709,freddy,62,87208601
1710,frederic,68,87324949
1711,frederica,69,87443077
1712,frederick,79,87578404
1713,fredericka,80,87715524
1714,fredia,43,87789269
1715,fredric,63,87897377
1716,fredrick,74,88024435
1717,fredricka,75,88153285
1718,freeda,39,88220326
1719,freeman,62,88326966
1720,freida,43,88400969
1721,frida,38,88466405
1722,frieda,43,88540494
1723,fritz,79,88676690
1724,fumiko,75,88806065
1725,gabriel,54,88899269
1726,gabriela,55,88994254
1727,gabriele,59,89096206
1728,gabriella,67,89212049
1729,gabrielle,71,89334879
1730,gail,29,89385078
1731,gala,21,89421450
1732,gale,25,89464775
1733,galen,39,89532401
1734,galina,44,89608741
1735,garfield,62,89716373
1736,garland,57,89815382
1737,garnet,65,89928352
1738,garnett,85,90076167
1739,garret,69,90196227
1740,garrett,89,90351176
1741,garry,69,90471374
1742,garth,54,90565496
1743,gary,51,90654440
1744,gaston,76,90787060
1745,gavin,53,90879598
1746,gay,33,90937249
1747,gaye,38,91003673
1748,gayla,46,91084127
1749,gayle,50,91171627
1750,gaylene,69,91292446
1751,gaylord,82,91436110
1752,gaynell,76,91569338
1753,gaynelle,81,91711412
1754,gearldine,75,91843037
1755,gema,26,91888693
1756,gemma,39,91957216
1757,gena,27,92004682
1758,genaro,60,92110222
1759,gene,31,92164782
1760,genesis,78,92302140
1761,geneva,54,92397288
1762,genevie,67,92515409
1763,genevieve,94,92681225
1764,genevive,89,92838310
1765,genia,36,92901886
1766,genie,40,92972566
1767,genna,41,93045054
1768,gennie,54,93140580
1769,genny,65,93255630
1770,genoveva,91,93416791
1771,geoffrey,87,93570955
1772,georgann,81,93714568
1773,george,57,93815686
1774,georgeann,86,93968336
1775,georgeanna,87,94122848
1776,georgene,76,94257900
1777,georgetta,98,94432144
1778,georgette,102,94613602
1779,georgia,62,94723962
1780,georgiana,77,94861099
1781,georgiann,90,95021479
1782,georgianna,91,95183732
1783,georgianne,95,95353212
1784,georgie,66,95471022
1785,georgina,76,95606758
1786,georgine,80,95749718
1787,gerald,47,95833754
1788,geraldine,75,95967929
1789,geraldo,62,96078909
1790,geralyn,82,96225771
1791,gerard,53,96320747
1792,gerardo,68,96442671
1793,gerda,35,96505461
1794,geri,39,96575466
1795,germaine,72,96704778
1796,german,58,96809004
1797,gerri,57,96911490
1798,gerry,73,97042817
1799,gertha,59,97149017
1800,gertie,64,97264281
1801,gertrud,93,97431867
1802,gertrude,98,97608561
1803,gertrudis,121,97826845
1804,gertude,80,97971245
1805,ghislaine,84,98122949
1806,gia,17,98153668
1807,gianna,46,98236836
1808,gidget,52,98330904
1809,gigi,32,98388824
1810,gil,28,98439532
1811,gilbert,73,98571808
1812,gilberte,78,98713222
1813,gilberto,88,98872854
1814,gilda,33,98932749
1815,gillian,64,99048973
1816,gilma,42,99125287
1817,gina,31,99181645
1818,ginette,80,99327165
1819,ginger,60,99436365
1820,ginny,69,99562014
1821,gino,45,99644004
1822,giovanna,83,99795313
1823,giovanni,91,99961297
1824,gisela,53,100058022
1825,gisele,57,100162104
1826,giselle,69,100288167
1827,gita,37,100355803
1828,giuseppe,98,100535045
1829,giuseppina,117,100749155
1830,gladis,52,100844367
1831,glady,49,100934135
1832,gladys,68,101058779
1833,glayds,68,101183491
1834,glen,38,101253221
1835,glenda,43,101332169
1836,glendora,76,101471781
1837,glenn,52,101567357
1838,glenna,53,101664824
1839,glennie,66,101786264
1840,glennis,80,101933544
1841,glinda,47,102020118
1842,gloria,62,102134384
1843,glory,77,102276372
1844,glynda,63,102392607
1845,glynis,86,102551363
1846,golda,39,102623396
1847,golden,57,102728732
1848,goldie,52,102824880
1849,gonzalo,90,102991380
1850,gordon,73,103126503
1851,grace,34,103189471
1852,gracia,39,103261738
1853,gracie,43,103341460
1854,graciela,56,103445340
1855,grady,55,103547420
1856,graham,48,103636556
1857,graig,42,103714592
1858,grant,60,103826132
1859,granville,100,104012132
1860,grayce,59,104121931
1861,grazyna,92,104293235
1862,greg,37,104362166
1863,gregg,44,104444182
1864,gregoria,80,104593382
1865,gregorio,94,104768786
1866,gregory,95,104946151
1867,greta,51,105041419
1868,gretchen,80,105190939
1869,gretta,71,105323709
1870,gricelda,59,105434098
1871,grisel,70,105565138
1872,griselda,75,105705613
1873,grover,85,105864903
1874,guadalupe,88,106029903
1875,gudrun,85,106189363
1876,guillermina,121,106416480
1877,guillermo,112,106626816
1878,gus,47,106715129
1879,gussie,80,106865529
1880,gustavo,105,107063034
1881,guy,53,107162780
1882,gwen,49,107255047
1883,gwenda,54,107356783
1884,gwendolyn,119,107581098
1885,gwenn,63,107699916
1886,gwyn,69,107830119
1887,gwyneth,102,108022695
1888,ha,9,108039696
1889,hae,14,108066156
1890,hai,18,108100194
1891,hailey,60,108213714
1892,hal,21,108253467
1893,haley,51,108350061
1894,halina,45,108435336
1895,halley,63,108554784
1896,hallie,47,108643943
1897,han,23,108687597
1898,hana,24,108733173
1899,hang,30,108790173
1900,hanh,31,108849104
1901,hank,34,108913772
1902,hanna,38,108986086
1903,hannah,46,109073670
1904,hannelore,92,109248930
1905,hans,42,109328982
1906,harlan,54,109431960
1907,harland,58,109542624
1908,harley,69,109674345
1909,harmony,94,109853885
1910,harold,58,109964723
1911,harriet,79,110115771
1912,harriett,99,110305158
1913,harriette,104,110504214
1914,harris,73,110644009
1915,harrison,102,110839441
1916,harry,70,110973631
1917,harvey,79,111125153
1918,hassan,62,111244131
1919,hassie,61,111361251
1920,hattie,63,111482274
1921,haydee,48,111574530
1922,hayden,57,111684141
1923,hayley,76,111830365
1924,haywood,91,112005540
1925,hazel,52,112105692
1926,heath,42,112186626
1927,heather,65,112311946
1928,hector,69,112445047
1929,hedwig,56,112553127
1930,hedy,42,112634229
1931,hee,18,112669005
1932,heide,31,112728928
1933,heidi,35,112796618
1934,heidy,51,112895303
1935,heike,38,112968871
1936,helaine,54,113073469
1937,helen,44,113158741
1938,helena,45,113245996
1939,helene,49,113341056
1940,helga,33,113405109
1941,hellen,56,113513861
1942,henrietta,100,113708161
1943,henriette,104,113910337
1944,henry,70,114046487
1945,herb,33,114110705
1946,herbert,76,114258677
1947,heriberto,100,114453477
1948,herlinda,71,114591856
1949,herma,45,114679606
1950,herman,59,114794715
1951,hermelinda,89,114968443
1952,hermila,66,115097341
1953,hermina,68,115230213
1954,hermine,72,115370973
1955,herminia,77,115521585
1956,herschel,78,115674231
1957,hershel,75,115821081
1958,herta,52,115922949
1959,hertha,60,116040549
1960,hester,75,116187624
1961,hettie,67,116319078
1962,hiedi,35,116387783
1963,hien,36,116458487
1964,hilaria,58,116572457
1965,hilario,72,116714009
1966,hilary,73,116857600
1967,hilda,34,116924512
1968,hilde,38,116999334
1969,hildegard,68,117133294
1970,hildegarde,73,117277177
1971,hildred,60,117395497
1972,hillary,85,117563202
1973,hilma,43,117648084
1974,hilton,78,117802134
1975,hipolito,104,118007638
1976,hiram,49,118104511
1977,hiroko,76,118254839
1978,hisako,63,118379516
1979,hoa,24,118427036
1980,hobert,68,118561744
1981,holley,77,118714358
1982,holli,56,118825406
1983,hollie,61,118946430
1984,hollis,75,119095305
1985,holly,72,119238297
1986,homer,59,119355530
1987,honey,67,119488726
1988,hong,44,119576242
1989,hope,44,119663802
1990,horace,50,119763352
1991,horacio,69,119900800
1992,hortencia,93,120086149
1993,hortense,104,120293525
1994,hortensia,109,120510980
1995,hosea,48,120606788
1996,houston,112,120830452
1997,howard,69,120968314
1998,hoyt,68,121104246
1999,hsiu,57,121218246
2000,hubert,74,121366320
2001,hue,34,121434388
2002,huey,59,121552565
2003,hugh,44,121640741
2004,hugo,51,121742996
2005,hui,38,121819224
2006,hulda,46,121911546
2007,humberto,102,122116362
2008,hung,50,122216812
2009,hunter,86,122389672
2010,huong,65,122520387
2011,hwa,32,122584771
2012,hyacinth,88,122761915
2013,hye,38,122838447
2014,hyman,61,122961362
2015,hyo,48,123058130
2016,hyon,62,123183184
2017,hyun,68,123320408
2018,ian,24,123368864
2019,ida,14,123397144
2020,idalia,36,123469900
2021,idell,42,123554824
2022,idella,43,123641813
2023,iesha,42,123726821
2024,ignacia,44,123815921
2025,ignacio,58,123933429
2026,ike,25,123984104
2027,ila,22,124028720
2028,ilana,37,124103793
2029,ilda,26,124156573
2030,ileana,42,124241875
2031,ileen,45,124333315
2032,ilene,45,124424800
2033,iliana,46,124518364
2034,illa,34,124587554
2035,ilona,51,124691390
2036,ilse,45,124783055
2037,iluminada,84,124954247
2038,ima,23,125001144
2039,imelda,44,125090904
2040,imogene,68,125229692
2041,in,23,125276658
2042,ina,24,125325690
2043,india,37,125401318
2044,indira,55,125513793
2045,inell,52,125620185
2046,ines,47,125716394
2047,inez,54,125826986
2048,inga,31,125890505
2049,inge,35,125962255
2050,ingeborg,77,126120182
2051,inger,53,126228938
2052,ingrid,61,126354171
2053,inocencia,73,126504113
2054,iola,37,126580148
2055,iona,39,126660332
2056,ione,43,126748783
2057,ira,28,126806407
2058,iraida,42,126892885
2059,irena,47,126989705
2060,irene,51,127094816
2061,irina,51,127199978
2062,iris,55,127313443
2063,irish,63,127443475
2064,irma,41,127528140
2065,irmgard,70,127672760
2066,irvin,72,127821584
2067,irving,79,127984956
2068,irwin,73,128135993
2069,isa,29,128196023
2070,isaac,33,128264366
2071,isabel,48,128363822
2072,isabell,60,128488202
2073,isabella,61,128614716
2074,isabelle,65,128749591
2075,isadora,67,128888683
2076,isaiah,47,128986302
2077,isaias,58,129106826
2078,isaura,69,129250277
2079,isela,46,129345957
2080,isiah,46,129441683
2081,isidra,60,129566603
2082,isidro,74,129720745
2083,isis,56,129837449
2084,ismael,59,129960464
2085,isobel,62,130089796
2086,israel,64,130223364
2087,isreal,64,130356996
2088,issac,51,130463535
2089,iva,32,130530415
2090,ivan,46,130626601
2091,ivana,47,130724925
2092,ivelisse,100,130934225
2093,ivette,81,131103839
2094,ivey,61,131231634
2095,ivonne,79,131397218
2096,ivory,89,131583851
2097,ivy,56,131701339
2098,izetta,81,131871358
2099,izola,63,132003658
2100,ja,11,132026769
2101,jacalyn,66,132165501
2102,jacelyn,70,132312711
2103,jacinda,42,132401079
2104,jacinta,58,132523169
2105,jacinto,72,132674801
2106,jack,25,132727476
2107,jackeline,70,132875036
2108,jackelyn,81,133045865
2109,jacki,34,133117605
2110,jackie,39,133199934
2111,jacklyn,76,133360446
2112,jackqueline,108,133588650
2113,jackson,73,133742972
2114,jaclyn,65,133880447
2115,jacob,31,133946043
2116,jacqualine,93,134142924
2117,jacque,57,134263650
2118,jacquelin,92,134458598
2119,jacqueline,97,134664238
2120,jacquelyn,108,134893306
2121,jacquelyne,113,135133092
2122,jacquelynn,122,135392098
2123,jacques,76,135553522
2124,jacquetta,98,135761772
2125,jacqui,61,135891458
2126,jacquie,66,136031840
2127,jacquiline,101,136246768
2128,jacquline,92,136442636
2129,jacqulyn,103,136662026
2130,jada,16,136696122
2131,jade,20,136738762
2132,jadwiga,55,136856077
2133,jae,16,136890221
2134,jaime,38,136971351
2135,jaimee,43,137063199
2136,jaimie,47,137163638
2137,jake,27,137221364
2138,jaleesa,53,137334731
2139,jalisa,52,137446011
2140,jama,25,137499536
2141,jamaal,38,137580932
2142,jamal,37,137660223
2143,jamar,43,137752415
2144,jame,29,137814620
2145,jamee,34,137887584
2146,jamel,41,137975611
2147,james,48,138078715
2148,jamey,54,138194761
2149,jami,33,138265711
2150,jamie,38,138347449
2151,jamika,45,138444289
2152,jamila,46,138543327
2153,jamison,81,138717801
2154,jammie,51,138827706
2155,jan,25,138881606
2156,jana,26,138937688
2157,janae,31,139004586
2158,janay,51,139114695
2159,jane,30,139179495
2160,janean,45,139276740
2161,janee,35,139352410
2162,janeen,49,139458397
2163,janel,42,139549285
2164,janell,54,139666195
2165,janella,55,139785325
2166,janelle,59,139913178
2167,janene,49,140019410
2168,janessa,69,140169071
2169,janet,50,140277571
2170,janeth,58,140403489
2171,janett,70,140555529
2172,janetta,71,140709812
2173,janette,75,140872862
2174,janey,55,140992487
2175,jani,34,141066471
2176,janice,42,141157905
2177,janie,39,141242847
2178,janiece,47,141345260
2179,janina,49,141452080
2180,janine,53,141567673
2181,janis,53,141683319
2182,janise,58,141809933
2183,janita,55,141930053
2184,jann,39,142015268
2185,janna,40,142102708
2186,jannet,64,142242676
2187,jannette,89,142437408
2188,jannie,53,142553425
2189,january,90,142750525
2190,janyce,58,142877603
2191,jaqueline,94,143083651
2192,jaquelyn,105,143313916
2193,jared,38,143397288
2194,jarod,48,143502648
2195,jarred,56,143625624
2196,jarrett,92,143827748
2197,jarrod,66,143972816
2198,jarvis,79,144146537
2199,jasmin,66,144291737
2200,jasmine,71,144448008
2201,jason,59,144577926
2202,jasper,69,144729933
2203,jaunita,76,144897437
2204,javier,65,145040762
2205,jay,36,145120178
2206,jaye,41,145210665
2207,jayme,54,145329897
2208,jaymie,63,145469064
2209,jayna,51,145581774
2210,jayne,55,145703379
2211,jayson,84,145889187
2212,jazmin,73,146050736
2213,jazmine,78,146223428
2214,jc,13,146252223
2215,jean,30,146318703
2216,jeana,31,146387430
2217,jeane,35,146465060
2218,jeanelle,64,146607076
2219,jeanene,54,146726956
2220,jeanett,75,146893531
2221,jeanetta,76,147062403
2222,jeanette,80,147240243
2223,jeanice,47,147344771
2224,jeanie,44,147442671
2225,jeanine,58,147571779
2226,jeanmarie,76,147741031
2227,jeanna,45,147841291
2228,jeanne,49,147950512
2229,jeannetta,90,148151212
2230,jeannette,94,148360926
2231,jeannie,58,148490382
2232,jeannine,72,148651158
2233,jed,19,148693604
2234,jeff,27,148753949
2235,jefferey,80,148932829
2236,jefferson,98,149152055
2237,jeffery,75,149319905
2238,jeffie,41,149411704
2239,jeffrey,75,149579704
2240,jeffry,70,149736574
2241,jen,29,149801592
2242,jena,30,149868882
2243,jenae,35,149947422
2244,jene,34,150023752
2245,jenee,39,150111346
2246,jenell,58,150241672
2247,jenelle,63,150383296
2248,jenette,79,150560967
2249,jeneva,57,150689217
2250,jeni,38,150774755
2251,jenice,46,150878347
2252,jenifer,67,151029298
2253,jeniffer,73,151193840
2254,jenine,57,151322375
2255,jenise,62,151462247
2256,jenna,44,151561555
2257,jennefer,77,151735421
2258,jennell,72,151898069
2259,jennette,93,152108249
2260,jenni,52,152225821
2261,jennie,57,152354755
2262,jennifer,81,152538058
2263,jenniffer,87,152735026
2264,jennine,71,152895841
2265,jenny,68,153049929
2266,jerald,50,153163279
2267,jeraldine,78,153340183
2268,jeramy,72,153503551
